Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Judi_Dench,2,2,100.0,0,0.0,6544,6688,97.8468899521531
Irene_Kahn,1,1,100.0,0,0.0,6558,6688,98.05622009569377
Larry_Flynt,1,1,100.0,0,0.0,6482,6688,96.91985645933015
Hans_Blix,39,39,100.0,0,0.0,6486,6688,96.97966507177034
Harrison_Ford,12,12,100.0,0,0.0,6278,6688,93.86961722488039
Sonya_Walger,1,1,100.0,0,0.0,6372,6688,95.27511961722487
Charlie_Hunnam,1,1,100.0,0,0.0,6313,6688,94.39294258373205
Michael_Shane_Jolly,1,1,100.0,0,0.0,6085,6688,90.98385167464114
Boris_Berezovsky,2,2,100.0,0,0.0,6557,6688,98.04126794258373
Turner_Gill,1,1,100.0,0,0.0,6302,6688,94.22846889952153
Serena_Williams,52,43,82.6923076923077,9,17.307692307692307,5434,6688,81.25
Klaus_Schwab,1,1,100.0,0,0.0,6496,6688,97.12918660287082
Irv_Nathan,1,1,100.0,0,0.0,6528,6688,97.60765550239235
Kurt_Tanabe,1,1,100.0,0,0.0,5228,6688,78.16985645933015
Thomas_Bjorn,2,2,100.0,0,0.0,6524,6688,97.54784688995215
Brenda_Magana,1,1,100.0,0,0.0,6577,6688,98.3403110047847
George_Tenet,2,2,100.0,0,0.0,6165,6688,92.18002392344498
Nancy_Kerrigan,1,1,100.0,0,0.0,6098,6688,91.17822966507177
Ernie_Preate,1,1,100.0,0,0.0,6213,6688,92.89772727272727
Francis_Ricciardone,1,1,100.0,0,0.0,6479,6688,96.875
Lesia_Burlak,1,1,100.0,0,0.0,6614,6688,98.89354066985646
Geoffrey_Davis,1,1,100.0,0,0.0,6616,6688,98.92344497607655
Carol_Moseley_Braun,2,2,100.0,0,0.0,6531,6688,97.65251196172248
Nancy_Pelosi,15,15,100.0,0,0.0,6582,6688,98.41507177033493
Mary_Anne_Souza,1,1,100.0,0,0.0,6542,6688,97.81698564593302
Matt_Braker,1,1,100.0,0,0.0,6610,6688,98.83373205741627
Tiffany_Limos,1,1,100.0,0,0.0,6519,6688,97.47308612440192
Carla_Gugino,1,1,100.0,0,0.0,6574,6688,98.29545454545455
Martha_Martinez_Flores,1,1,100.0,0,0.0,6209,6688,92.83791866028709
Tim_Allen,4,4,100.0,0,0.0,6559,6688,98.07117224880383
Mike_Leach,1,1,100.0,0,0.0,6360,6688,95.09569377990431
Miguel_Rosseto,1,1,100.0,0,0.0,6433,6688,96.1872009569378
Jose_Canseco,3,3,100.0,0,0.0,6404,6688,95.7535885167464
Mark_Gottfried,3,3,100.0,0,0.0,6552,6688,97.96650717703349
Hasan_Wirayuda,1,1,100.0,0,0.0,5451,6688,81.50418660287082
Brian_Clemens,1,1,100.0,0,0.0,6427,6688,96.09748803827752
William_Perry,1,1,100.0,0,0.0,6344,6688,94.85645933014354
George_Maxwell_Richards,1,1,100.0,0,0.0,6149,6688,91.9407894736842
Alfonso_Cuaron,1,1,100.0,0,0.0,6093,6688,91.10346889952153
Tony_Fernandes,1,1,100.0,0,0.0,6619,6688,98.9683014354067
Dyana_Calub,1,1,100.0,0,0.0,6255,6688,93.52571770334929
Tyler_Grillo,1,1,100.0,0,0.0,6557,6688,98.04126794258373
Julio_Iglesias_Jr,2,2,100.0,0,0.0,6523,6688,97.53289473684211
Noer_Muis,1,1,100.0,0,0.0,6356,6688,95.03588516746412
Wallace_Capel,1,1,100.0,0,0.0,6521,6688,97.502990430622
Nida_Blanca,1,1,100.0,0,0.0,6291,6688,94.06399521531101
Kieran_Culkin,1,1,100.0,0,0.0,6533,6688,97.68241626794259
Hank_Stram,1,1,100.0,0,0.0,6318,6688,94.4677033492823
Jennifer_Lopez,21,21,100.0,0,0.0,6535,6688,97.71232057416267
Natalia_Vodonova,1,1,100.0,0,0.0,6610,6688,98.83373205741627
Diego_Diego_Lerman,1,1,100.0,0,0.0,6557,6688,98.04126794258373
Bronson_Arroyo,1,1,100.0,0,0.0,6498,6688,97.1590909090909
Bill_McBride,10,10,100.0,0,0.0,6539,6688,97.77212918660287
Matt_Dillon,3,3,100.0,0,0.0,6591,6688,98.54964114832536
